dataset,stratum,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1,dm_p_vs_stage2
earnings25,64k,ticker_disjoint,v,15,ridge_wavlm_audio_pastvol,val,27,0.26031797574564064,0.3990235476297521,-0.20746004336881052,0.616153846153846,,0.46620373623224837,0.054049332884313045,0.010950259164571947,0.03376640548427595
earnings25,64k,ticker_disjoint,v,15,ridge_wavlm_egemaps_audio,test,39,0.17730420033197827,0.34446059666883627,-0.03997686995429772,0.29676113360323886,,0.8760871751039292,0.04193959114040864,0.019826164329353437,0.40777900809984585
earnings25,64k,ticker_disjoint,v,15,ridge_wavlm_egemaps_audio,val,27,0.2753355912082453,0.4032825770885978,-0.27711781696601645,0.5792307692307692,,0.3438826448398549,0.041822223908819574,0.011280230776820634,0.017832869108380483
earnings25,64k,ticker_disjoint,v,15,ridge_wavlm_egemaps_audio_pastvol,test,39,0.13770428700362705,0.30297129880383283,0.19229621684551057,0.5214574898785426,,0.38302641511153124,0.3498202273195874,0.2001850445512639,0.48778811442277664
earnings25,64k,ticker_disjoint,v,15,ridge_wavlm_egemaps_audio_pastvol,val,27,0.2569795817801347,0.3870691512368609,-0.1919752221196216,0.6057692307692307,,0.5013253217899679,0.06720353000991677,0.015514138550532368,0.039116878370687995
earnings25,64k,ticker_disjoint,v,15,ridge_wavlm_text_audio_pastvol,test,39,0.13287485522378656,0.30157858880086535,0.22062322397028467,0.5283400809716599,,0.32401267116767657,0.5380042025348665,0.33668833432757106,0.0942974420101915
earnings25,64k,ticker_disjoint,v,15,ridge_wavlm_text_audio_pastvol,val,27,0.15697085507961445,0.31616939592247734,0.2719056955664555,-0.16961538461538456,,0.1703674670463901,0.28509597029857653,0.302381810318738,0.16633454024639688
earnings25,64k,ticker_disjoint,v,30,mlp_egemaps_audio,test,39,1.2594036886300959,0.9049398133899691,-13.037375788652577,-0.11295546558704454,0.28341030962959657,3.694967891647334e-05,2.893063997517931e-05,3.2736626422993555e-05,6.361911894574979e-05
earnings25,64k,ticker_disjoint,v,30,mlp_egemaps_audio,val,27,3.2972194497542753,1.0380521725546628,-32.67037850336891,-0.3919230769230769,0.28341030962959657,0.12122709299768482,0.1264315239829203,0.12292688046706456,0.12477168624530748
earnings25,64k,ticker_disjoint,v,30,mlp_egemaps_audio_pastvol,test,39,1.2558374771254401,0.9501678209786908,-12.997626618879124,0.05020242914979757,0.680975350829692,3.117370284653378e-06,2.2643132494438852e-06,2.76560385722651e-06,8.187215892810756e-06
earnings25,64k,ticker_disjoint,v,30,mlp_egemaps_audio_pastvol,val,27,2.7731983262518067,1.0035840830108291,-27.319206147096516,-0.3523076923076922,0.680975350829692,0.12340115325147516,0.1297582866173147,0.12551410720193965,0.12780736527052783
earnings25,64k,ticker_disjoint,v,30,mlp_emotion2vec_audio,test,39,2.5387759690667746e+22,121903453117.67976,-2.829732248899123e+23,0.05283400809716599,8.384538979074873e+21,8.386383550860934e-05,8.386383550860934e-05,8.386383550860934e-05,8.386383550860934e-05
earnings25,64k,ticker_disjoint,v,30,mlp_emotion2vec_audio,val,27,9.927938632687985e+21,75629476676.67145,-1.0138162067002703e+23,0.6661538461538461,8.384538979074873e+21,0.002089944202746521,0.002089944202746521,0.002089944202746521,0.002089944202746521
earnings25,64k,ticker_disjoint,v,30,mlp_emotion2vec_audio_pastvol,test,39,1.996644135680224e+22,108005764176.02534,-2.2254694266648946e+23,0.08906882591093118,8.330006296775008e+21,0.0007334515396954128,0.0007334515396954128,0.0007334515396954128,0.0007334515396954128
earnings25,64k,ticker_disjoint,v,30,mlp_emotion2vec_audio_pastvol,val,27,8.282345154389899e+21,69989775444.33826,-8.457723257232213e+22,-0.32461538461538453,8.330006296775008e+21,0.0015639259016920336,0.0015639259016920336,0.0015639259016920336,0.0015639259016920336
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_audio,test,39,2.483631976549585e+26,11602992359382.045,-2.7682684821626263e+27,-0.06963562753036438,4.359696864482812e+25,0.0005645174227568816,0.0005645174227568816,0.0005645174227568816,0.0005645174227568816
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_audio,val,27,1.6739312545340726e+26,11040317417333.08,-1.7093766365166184e+27,-0.5096153846153846,4.359696864482812e+25,8.089660208552908e-05,8.089660208552908e-05,8.089660208552908e-05,8.089660208552908e-05
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_audio_pastvol,test,39,2.1992088154556958e+26,10950205657163.324,-2.4512490203874865e+27,-0.062145748987854244,6.245178070496501e+25,0.0004874558427548047,0.0004874558427548047,0.0004874558427548047,0.0004874558427548047
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_audio_pastvol,val,27,1.5078613944094961e+26,10456379521857.4,-1.5397902582483253e+27,-0.5011538461538461,6.245178070496501e+25,0.00010035957869196649,0.00010035957869196649,0.00010035957869196649,0.00010035957869196649
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_egemaps_audio,test,39,1.5525763048046365e+26,8726332411087.752,-1.7305092265377278e+27,-0.14433198380566803,1.889126081047564e+25,0.002947630037878892,0.002947630037878892,0.002947630037878892,0.002947630037878892
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_egemaps_audio,val,27,8.4277981119757e+25,7928809802983.226,-8.606256171434005e+26,-0.528076923076923,1.889126081047564e+25,5.581315789007564e-06,5.581315789007564e-06,5.581315789007564e-06,5.581315789007564e-06
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_egemaps_audio_pastvol,test,39,9.115824733672962e+25,6662334466832.726,-1.0160543324218054e+27,-0.1410931174089069,4.220718687285267e+25,0.0031868528472818133,0.0031868528472818133,0.0031868528472818133,0.0031868528472818133
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_egemaps_audio_pastvol,val,27,4.887610990056217e+25,6036590919696.895,-4.991105824778598e+26,-0.528076923076923,4.220718687285267e+25,5.0482967590020365e-06,5.0482967590020365e-06,5.0482967590020365e-06,5.0482967590020365e-06
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_text_audio_pastvol,test,39,1.4189534566046782e+26,9553879067979.44,-1.5815725391938006e+27,-0.2562753036437247,6.1886862264494766e+25,0.0001991113230610356,0.0001991113230610356,0.0001991113230610356,0.0001991113230610356
earnings25,64k,ticker_disjoint,v,30,mlp_wavlm_text_audio_pastvol,val,27,1.0606613212229183e+26,8511443747293.162,-1.083120753522199e+27,0.5215384615384615,6.1886862264494766e+25,0.0002935023183795106,0.0002935023183795106,0.0002935023183795106,0.0002935023183795106
earnings25,64k,ticker_disjoint,v,30,ridge_egemaps_audio,test,39,0.15336147584370838,0.3287586291186736,-0.7093745931951161,0.1105263157894737,,0.055381860698875816,0.009604318220965021,0.005737597952999943,0.04181318740998261
earnings25,64k,ticker_disjoint,v,30,ridge_egemaps_audio,val,27,0.17662690841827364,0.31437632255507364,-0.803669713511594,0.5626923076923076,,0.20164894553095916,0.13398017478265528,0.061729328830360565,0.061625900984622006
earnings25,64k,ticker_disjoint,v,30,ridge_egemaps_audio_pastvol,test,39,0.07940352891737687,0.23064835579701415,0.11496434032937064,0.6937246963562753,,0.5521880336141519,0.7349239016384345,0.420351992085383,0.31625586224327756
earnings25,64k,ticker_disjoint,v,30,ridge_egemaps_audio_pastvol,val,27,0.11756700612793729,0.2595119655910692,-0.20056479593147758,-0.2015384615384615,,0.39222772693555885,0.5809515362702193,0.021281672878982652,0.10411554187772966
earnings25,64k,ticker_disjoint,v,30,ridge_emotion2vec_audio,test,39,0.1422846730551857,0.3186041906531395,-0.5859120015868453,0.22246963562753036,,0.11696552347777514,0.010310175662172323,0.007121356887116331,0.07392598815147329
earnings25,64k,ticker_disjoint,v,30,ridge_emotion2vec_audio,val,27,0.18472601113355025,0.3392936953828646,-0.8863757202292692,0.5126923076923077,,0.14370364244094397,0.04859189196531006,0.024513163372822867,0.02682619893754752
earnings25,64k,ticker_disjoint,v,30,ridge_emotion2vec_audio_pastvol,test,39,0.08099170889558727,0.2308523674651586,0.09726240775967698,0.6949392712550608,,0.6684991431763577,0.5341412390228567,0.31797930953801806,0.24998798266426134
earnings25,64k,ticker_disjoint,v,30,ridge_emotion2vec_audio_pastvol,val,27,0.1237126888833403,0.2671706592137992,-0.2633229676847917,-0.17346153846153844,,0.44720684706467734,0.37656917354139796,0.06310504202673702,0.08759303080393192
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_audio,test,39,0.14182287521632264,0.3142648662833566,-0.580764780039829,0.2479757085020243,,0.14500305502244584,0.014436990723623486,0.008788392685312393,0.13204657300693287
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_audio,val,27,0.16630453518828567,0.31729818117187575,-0.6982602256072814,0.6519230769230768,,0.23603344700864023,0.07985939155096408,0.04027002928791434,0.050089696833487685
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_audio_pastvol,test,39,0.09221498908480834,0.23489501902617796,-0.027832828199814585,0.5603238866396761,,0.9294866751019991,0.4132721698795047,0.23861870636858662,0.6698322258359646
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_audio_pastvol,val,27,0.13469013096715357,0.2820272705639151,-0.3754218545175587,0.7773076923076923,,0.4580654010148358,0.2626278631708065,0.1354847522774616,0.1661263031810887
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_egemaps_audio,test,39,0.1335957134164127,0.3019215425303035,-0.48906442780010817,0.3619433198380567,,0.20094281581245782,0.023427962683090737,0.013129603273044663,0.18646058026829931
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_egemaps_audio,val,27,0.1738908254967189,0.3229393181999665,-0.7757295205735057,-0.33999999999999997,,0.15461113645713614,0.034601507898969396,0.019058518654405086,0.026848269368707333
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_egemaps_audio_pastvol,test,39,0.08322617585214849,0.21883561975335647,0.07235692857159026,0.6279352226720647,,0.7890684765552418,0.6472587733107249,0.34312809096573216,0.4151942712801932
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_egemaps_audio_pastvol,val,27,0.14734662992636774,0.29632999434397866,-0.5046668492709396,-0.2442307692307692,,0.2844943657920049,0.08725537053148913,0.06372744983008347,0.0846717326456619
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_text_audio_pastvol,test,39,0.1064544613402768,0.257729482145217,-0.18654669007481495,0.6010121457489879,,0.629351512952863,0.2722334850074419,0.15959781804421808,0.8730655654163194
earnings25,64k,ticker_disjoint,v,30,ridge_wavlm_text_audio_pastvol,val,27,0.0927955946656396,0.25834278955504913,0.052394648445332925,0.8615384615384615,,0.8839657261750535,0.5436348982787704,0.56937715978358,0.7311897021761734
earnings25,all,ticker_disjoint,dv,3,mlp_egemaps_audio,test,95,1.5647758050413134,0.9446705028709139,0.17158473817725117,0.22970776288697037,0.12452943098303225,0.017429152183567304,0.0012681436510058194,0.05984478980369927,0.06694530400523245
earnings25,all,ticker_disjoint,dv,3,mlp_egemaps_audio,val,47,1.2340854160040116,0.9461695101909251,-0.07517818010413713,-0.4675889328063241,0.12452943098303225,0.6201563599634708,0.003948100538507307,0.022706860752569644,0.14850177833025027
earnings25,all,ticker_disjoint,dv,3,mlp_egemaps_audio_pastvol,test,95,1.0605355312994231,0.7769734069702402,0.4385369348099398,0.5918650435285193,0.11492219379075451,0.00021688630746052333,0.02569356329043922,0.5111437806715705,0.12036800304850234
earnings25,all,ticker_disjoint,dv,3,mlp_egemaps_audio_pastvol,val,47,1.1674709935261975,0.864738135858327,-0.017141376006493347,-0.3391304347826086,0.11492219379075451,0.9351465812227191,0.00020216114365610897,0.011656052901205801,0.3740771627818035
earnings25,all,ticker_disjoint,dv,3,mlp_emotion2vec_audio,test,95,1.6628027570240662,0.9927570639234029,0.11968783203207067,0.17386121446375036,0.44274167251134905,0.3107019980334092,6.296859211397151e-05,0.014576164076067613,0.05169060121833584
earnings25,all,ticker_disjoint,dv,3,mlp_emotion2vec_audio,val,47,2.4222046221097195,1.2030283189183661,-1.1103089977941138,-0.5916996047430829,0.44274167251134905,0.020096919036336015,0.0013343633915654752,0.00277093811055498,0.003648349045321709
earnings25,all,ticker_disjoint,dv,3,mlp_emotion2vec_audio_pastvol,test,95,2.068877317458938,1.1630732046250754,-0.0952939961751531,0.09545930715601633,0.22333828083365867,0.5311742789203366,7.602745152804385e-07,0.00029888461544496004,0.0024347169631180744
earnings25,all,ticker_disjoint,dv,3,mlp_emotion2vec_audio_pastvol,val,47,3.067568155289561,1.3413875201712766,-1.6725721767535373,0.411725955204216,0.22333828083365867,0.001990634200916977,0.00076828297625447,0.0011943710455045223,0.002418782048922984
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_audio,test,95,1.9931780364635039,1.1085854673172573,-0.05521768653156767,-0.03300942816891233,0.2277892635295669,0.6098624733737938,3.0381250312158543e-05,0.0016850715406697692,0.0006370856628976482
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_audio,val,47,1.9210732431942716,1.1054323958831445,-0.673705893188884,-0.5555994729907773,0.2277892635295669,0.033178105434094204,0.00022501399645505636,0.00149978892954324,0.004049510775791637
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_audio_pastvol,test,95,1.7553232527586502,1.065090101254039,0.07070612458810088,0.11898276920853953,0.36835566059816666,0.506575121232545,2.7662066349639807e-06,0.0016217679126525905,0.006995637473681408
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_audio_pastvol,val,47,1.917688368501967,1.060690746921657,-0.6707568725097994,-0.4253623188405797,0.36835566059816666,0.06995191744818921,0.0005356351140057516,0.0022154139451440193,0.01658050973332139
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_egemaps_audio,test,95,1.975641036356071,1.1172958435406766,-0.04593334145875971,0.031318859950149915,0.2022197020726633,0.6525650000884986,1.3058933418689594e-06,0.00035098763106720693,0.0006699491384526664
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_egemaps_audio,val,47,1.7030113939400913,1.0481144594367113,-0.4837228181190705,-0.5240447957839262,0.2022197020726633,0.04791766673153647,0.0003642807964118187,0.0013412031455100532,0.006483535230787198
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_egemaps_audio_pastvol,test,95,1.6688129254625885,1.0401299822836558,0.11650596070931851,0.19783260484774048,0.2162209141672155,0.26009218421649627,3.310315103142956e-06,0.004622973743235956,0.03454692171135006
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_egemaps_audio_pastvol,val,47,1.9463754398026996,1.0982115396752374,-0.6957500477905767,-0.4971673254281949,0.2162209141672155,0.021715716336660047,0.00015076827065251469,0.0005668839284940149,0.004101441658797773
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_text_audio_pastvol,test,95,1.5178003069275958,0.9674620753840504,0.19645425587029974,0.17890402051800747,0.20581686736087662,0.015020192318851613,0.0002749937540747353,0.04832828980706377,0.06197989087701277
earnings25,all,ticker_disjoint,dv,3,mlp_wavlm_text_audio_pastvol,val,47,1.3376102721435745,0.9263887569891375,-0.16537263907448474,-0.4067193675889328,0.20581686736087662,0.45478489981151554,0.002258744957445796,0.016867411475675744,0.02627883360733474
earnings25,all,ticker_disjoint,dv,3,ridge_egemaps_audio,test,95,1.6079178623554375,0.9759278591559687,0.14874470026874786,-0.006928439836722899,,0.019376895134201242,0.00045707127104971157,0.029833450323552557,0.011665797896789107
earnings25,all,ticker_disjoint,dv,3,ridge_egemaps_audio,val,47,1.153990402126102,0.9053819528015932,-0.005396615441042307,0.5930830039525691,,0.9649930385029422,0.0022623790460479637,0.021713251397897655,0.2893670944362998
earnings25,all,ticker_disjoint,dv,3,ridge_egemaps_audio_pastvol,test,95,0.9536671713947188,0.7535439814270084,0.4951146119863109,0.5849438283423039,,0.0007005273343808782,0.1254970405640271,0.13130643241243156,0.09576100024731385
earnings25,all,ticker_disjoint,dv,3,ridge_egemaps_audio_pastvol,val,47,0.7549446932837439,0.680312724933089,0.34226589920137807,-0.21152832674571798,,0.048773243832847465,0.001829083204569327,0.33276643328456906,0.22736673846197397
earnings25,all,ticker_disjoint,dv,3,ridge_emotion2vec_audio,test,95,1.5835369321046653,0.9659200420965647,0.16165232233965687,0.1125239316548062,,0.009434642426911208,0.0010865023461037234,0.047292943945600796,0.01778170442199227
earnings25,all,ticker_disjoint,dv,3,ridge_emotion2vec_audio,val,47,1.1692604357424625,0.9017699218335212,-0.018700400366180814,-0.47332015810276673,,0.8675859086561032,0.0011663121173354296,0.01441212062992786,0.27561652501178224
earnings25,all,ticker_disjoint,dv,3,ridge_emotion2vec_audio_pastvol,test,95,0.9253992442540436,0.7455815401340371,0.5100800672214847,0.6215439078134595,,0.0006031067993316523,0.12959000467473014,0.09458113443873196,0.06310560296759328
earnings25,all,ticker_disjoint,dv,3,ridge_emotion2vec_audio_pastvol,val,47,0.743586164607128,0.7267254143279855,0.35216184484080437,-0.21317523056653492,,0.027162812257520274,0.002250268855089141,0.3702868006077925,0.2337265712105913
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_audio,test,95,1.6252959238515097,0.984720992058367,0.13954449962795368,-0.0644077592746451,,0.016133654452922915,0.0004880641858943513,0.026864113237089537,0.008042286964848142
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_audio,val,47,1.2423449309480405,0.9461865295217056,-0.08237415708506535,-0.6005270092226613,,0.4813495593588637,0.0006723873665009027,0.007970593156237667,0.1397615165810685
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_audio_pastvol,test,95,1.0517095460638686,0.8072201511630682,0.4432095408447466,0.5273633637972763,,0.00033818071646103903,0.011829024428434764,0.46321704633568184,0.13682958679748997
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_audio_pastvol,val,47,1.1608510958419413,0.8503857297871503,-0.01137389066687966,-0.31396574440052694,,0.9547074569839813,0.00018088022700520347,0.006796785736278863,0.4098145367138473
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_egemaps_audio,test,95,1.6325381104855468,0.9872354616574823,0.1357103798024324,-0.058873676985875804,,0.01991705870354067,0.0004420039058283953,0.024977041037137493,0.007410474622660678
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_egemaps_audio,val,47,1.2295046429439322,0.9395368634375838,-0.07118725113087865,0.4244400527009222,,0.54288664818967,0.0009848897477044763,0.01035674917851318,0.15405294132797454
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_egemaps_audio_pastvol,test,95,1.5782246737645726,0.9715787840729346,0.16446470982002304,0.11172922009897772,,0.006404868616753998,0.000549329476361906,0.03643453047168271,0.020420473846574052
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_egemaps_audio_pastvol,val,47,1.2000402154419574,0.9286147143472496,-0.04551681606329461,0.4742424242424242,,0.6950655376533478,0.0009751579368265339,0.011594807671518867,0.1962501939199578
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_text_audio_pastvol,test,95,1.4684154330383667,0.9295782982012757,0.2225993324373221,0.27253549109561825,,0.00010630416972916324,0.002452555976546027,0.10605521292213513,0.04397852458687945
earnings25,all,ticker_disjoint,dv,3,ridge_wavlm_text_audio_pastvol,val,47,1.1797340515040724,0.9014207919025699,-0.0278253790650953,-0.4305665349143609,,0.8494398228991926,0.0028706008454558495,0.026729868037247306,0.05129722982153214
earnings25,all,ticker_disjoint,dv,7,mlp_egemaps_audio,test,95,0.5322183279302881,0.6039883482944419,0.14596347257013886,0.15757685221977388,0.06731046900080015,0.15354405863541046,0.0005876008975397168,0.1299396052520885,0.22499717751874293
earnings25,all,ticker_disjoint,dv,7,mlp_egemaps_audio,val,47,0.4080520069891529,0.5487793673733835,0.07627553323278569,0.5591567852437417,0.06731046900080015,0.573618413888075,0.0031764202064087335,0.0526873598118912,0.0070264729124002116
earnings25,all,ticker_disjoint,dv,7,mlp_egemaps_audio_pastvol,test,95,0.3918946740897124,0.4981357465515598,0.37113708977404036,0.4701874796806705,0.03848900124152916,0.0010660906283931374,0.07354227399032641,0.4071941874694919,0.13065913553825523
earnings25,all,ticker_disjoint,dv,7,mlp_egemaps_audio_pastvol,val,47,0.355979806699709,0.4741488275395204,0.19415356010655316,-0.3075757575757575,0.03848900124152916,0.25384704459691193,0.0016666938288804447,0.1648701058852273,0.17237819801376975
earnings25,all,ticker_disjoint,dv,7,mlp_emotion2vec_audio,test,95,0.7598002460934157,0.7171579768616094,-0.21923114943717148,0.14594516490264783,0.3174694311832765,0.28821489877957795,2.8571810010952743e-05,0.001712458291474911,0.00937561354488528
earnings25,all,ticker_disjoint,dv,7,mlp_emotion2vec_audio,val,47,0.8568407450635588,0.7504353932438732,-0.9396663826709182,-0.4296442687747035,0.3174694311832765,0.05161376175577233,0.0021662757983262897,0.0046473496836494385,0.004104168997814541
earnings25,all,ticker_disjoint,dv,7,mlp_emotion2vec_audio_pastvol,test,95,0.8032091012117492,0.7574035981126177,-0.28888817915491427,0.14171151970523427,0.2149042843638746,0.11903011450769566,3.5651012927725077e-07,0.0001875301127631911,0.000804362019520922
earnings25,all,ticker_disjoint,dv,7,mlp_emotion2vec_audio_pastvol,val,47,0.8806923850020517,0.7213083039823783,-0.9936603417896972,0.5286561264822134,0.2149042843638746,0.029282426796241854,0.002994043104872248,0.004238033655569986,0.005899585173153645
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_audio,test,95,0.796927950369596,0.7049916814162759,-0.2788089842606747,-0.0796806704475671,0.115433830498289,0.08069055673531766,5.316458773407855e-05,0.0012490356866413253,0.0012464622112964758
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_audio,val,47,0.7099137873612842,0.6865704559712181,-0.6070616574578636,-0.5799736495388669,0.115433830498289,0.008520726432303604,2.8334590092654058e-05,0.0001846714743900872,6.251377094770517e-05
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_audio_pastvol,test,95,0.8097373324519034,0.734025021702903,-0.29936385736066495,0.020481884188852363,0.2402666366669252,0.044551828724823446,2.605999037105149e-07,3.238937470901423e-05,2.0622033172369846e-05
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_audio_pastvol,val,47,0.6449160938158095,0.6531861143672344,-0.4599236486182492,0.5729249011857707,0.2402666366669252,0.13827983495256016,0.00042955252215587093,0.0033591917787059293,0.0024323524913994776
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio,test,95,0.8457762098673905,0.7447428231966563,-0.35719448081943583,-0.016320485496514107,0.0904174518642308,0.02751602509665847,1.3332097266143252e-06,9.121864581341987e-05,0.00012872287712125603
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio,val,47,0.6605347920631484,0.6814388220374363,-0.49528035183991626,0.48267457180500656,0.0904174518642308,0.02257271875814013,0.00015495154975435314,0.00046828785610087667,8.15979678330108e-05
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio_pastvol,test,95,0.7811754623664533,0.7301602488930923,-0.25353138774327966,-0.00965935772856988,0.16933527334950146,0.11126350007688945,3.381915134370841e-07,7.771160713250385e-05,0.0003536519241814439
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio_pastvol,val,47,0.6617370534840078,0.6527435529661457,-0.4980019615143607,0.5104743083003952,0.16933527334950146,0.05662163534207988,0.00026817061776866405,0.0006778163191888369,0.0006498912061869985
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_text_audio_pastvol,test,95,0.5860281100795971,0.6107004278157163,0.059616353207927464,0.16831268287396597,0.09863350799333004,0.603968287969326,0.0004811853737008758,0.051849937086027996,0.026666105934892305
earnings25,all,ticker_disjoint,dv,7,mlp_wavlm_text_audio_pastvol,val,47,0.44864160050037216,0.550391841244446,-0.015608834397455196,-0.37200263504611325,0.09863350799333004,0.9283234614391673,0.0013080137965557422,0.015112838684755905,0.004352841405714955
earnings25,all,ticker_disjoint,dv,7,ridge_egemaps_audio,test,95,0.5286605300818946,0.5998322792413987,0.1516725756962104,0.03298052956688221,,0.020826998885350688,0.0005455206400765559,0.12572376617369346,0.19025974244573482
earnings25,all,ticker_disjoint,dv,7,ridge_egemaps_audio,val,47,0.39696276670349206,0.5336208169600059,0.10137871222535433,0.5810935441370223,,0.3643386066652846,0.0021438828673824885,0.04764966265541065,0.0053075880488533764
earnings25,all,ticker_disjoint,dv,7,ridge_egemaps_audio_pastvol,test,95,0.3960248590403797,0.5020008839568851,0.36450949236185004,0.48771448181194244,,0.0025455456597927497,0.04587259340332777,0.4374115770784629,0.17445486308444086
earnings25,all,ticker_disjoint,dv,7,ridge_egemaps_audio_pastvol,val,47,0.2981178850410684,0.4335658806923559,0.32513802241719914,-0.2664690382081686,,0.031841787209033086,0.002032320015720346,0.4634471842702359,0.6142929141130092
earnings25,all,ticker_disjoint,dv,7,ridge_emotion2vec_audio,test,95,0.5161261671035122,0.5881662324339773,0.17178613298994805,0.1185203915760575,,0.013696905780551515,0.0010541295852663952,0.18352754741506638,0.26596869661108813
earnings25,all,ticker_disjoint,dv,7,ridge_emotion2vec_audio,val,47,0.4014327878443496,0.5311147686510834,0.09125973762394624,-0.44769433465085634,,0.3515202596560592,0.0013506524217813004,0.02292106197565481,0.0033622498333493295
earnings25,all,ticker_disjoint,dv,7,ridge_emotion2vec_audio_pastvol,test,95,0.3253506883474906,0.4445808685901914,0.47791844532343664,0.6016616696167323,,0.00022682947964543874,0.9434569632849003,0.018533591879009947,0.00404052736186668
earnings25,all,ticker_disjoint,dv,7,ridge_emotion2vec_audio_pastvol,val,47,0.2829766691503558,0.4389003764062356,0.3594138287734894,0.764953886693017,,0.007392057605783606,0.01710787163290841,0.6626626339308165,0.8481590992911011
earnings25,all,ticker_disjoint,dv,7,ridge_wavlm_audio,test,95,0.5097559068428456,0.5862525671242829,0.18200831938664963,0.2046960228298956,,0.006550919219136295,0.0008781331698740735,0.19841520055352874,0.3589277238816924
